,source,target
5083,AMM,MCT
5084,AMM,JFK
5085,AMM,DEL
5086,AMM,ALG
5087,AMM,CDG
5088,AMM,TUN
5089,AMM,BOM
5090,AMM,BEN
5091,AMM,TIP
5092,AMM,HBE
5093,AMM,BAH
5094,AMM,ADE
5095,AMM,BEY
5096,AMM,HOD
5097,AMM,SAH
5098,AMM,KWI
5099,AMM,AQJ
5100,AMM,BGW
5101,AMM,BSR
5102,AMM,DMM
5103,AMM,EBL
5104,AMM,ISU
5105,AMM,KRT
5106,AMM,MED
5107,AMM,MRA
5108,AMM,OSM
5109,AMM,OTP
5110,AMM,RUH
5111,AMM,SSH
5112,AMM,NJF
5113,ASB,DEL
5114,ASB,BHX
5115,ASB,ATQ
5116,BOJ,OSL
5117,BOJ,BRU
5118,BOJ,DUB
5119,BOJ,CPH
5120,BOJ,SOF
5121,BOJ,VAR
5122,BOJ,LTN
5123,GOA,LGW
5124,GOA,OLB
5125,GOA,NAP
5126,GOA,BRI
5127,GOA,CAG
5128,GOA,CDG
5129,GOA,CTA
5130,GOA,PMO
5131,GOA,STN
5132,GOA,TIA
5133,GOA,CRL
5134,GOA,TPS
5135,GOJ,KUF
5136,KUF,ROV
5137,LCA,CDG
5138,LCA,LGW
5139,LCA,AMS
5140,LCA,BEY
5141,LCA,OTP
5142,LCA,SOF
5143,LCA,HAJ
5144,LCA,SXF
5145,LCA,ARN
5146,LCA,OSL
5147,LCA,BAH
5148,LCA,BEG
5149,LCA,WAW
5150,LCA,LBA
5151,LCA,MAN
5152,LCA,DOK
5153,LCA,HRK
5154,LCA,LWO
5155,LCA,BFS
5156,LCA,BHX
5157,LCA,CWL
5158,LCA,EMA
5159,LCA,GLA
5160,LCA,LTN
5161,LCA,BSL
5162,LCA,LPL
5163,LCA,MXP
5164,LCA,BUD
5165,LCA,IEV
5166,LIS,ACC
5167,LIS,BKO
5168,LIS,DKR
5169,LIS,BOD
5170,LIS,BRS
5171,LIS,LPA
5172,LIS,ARN
5173,LIS,OSL
5174,LIS,BSB
5175,LIS,SSA
5176,LIS,GRU
5177,LIS,GIG
5178,LIS,LGW
5179,LIS,YUL
5180,LIS,HAM
5181,LIS,AMS
5182,LIS,TNG
5183,LIS,CMN
5184,LIS,BLQ
5185,LIS,BRU
5186,LIS,CGN
5187,LIS,LYS
5188,LIS,TLS
5189,LIS,MIA
5190,LIS,BSL
5191,LIS,STR
5192,LIS,ALG
5193,LIS,BIO
5194,LIS,BUD
5195,LIS,CDG
5196,LIS,DUB
5197,LIS,EDI
5198,LIS,FAO
5199,LIS,PHL
5200,LIS,MXP
5201,LIS,VCE
5202,LIS,LAD
5203,LIS,CPH
5204,LIS,ORK
5205,LIS,PXO
5206,LIS,BVA
5207,LIS,DLE
5208,LIS,HHN
5209,LIS,MAN
5210,LIS,MRS
5211,LIS,OPO
5212,LIS,PSA
5213,LIS,STN
5214,LIS,EIN
5215,LIS,ORY
5216,LIS,LUX
5217,LIS,WAW
5218,LIS,BOS
5219,LIS,FNC
5220,LIS,HOR
5221,LIS,PDL
5222,LIS,PIX
5223,LIS,SMA
5224,LIS,SVQ
5225,LIS,TER
5226,LIS,VLC
5227,LIS,YYZ
5228,LIS,NTE
5229,LIS,BVC
5230,LIS,CCS
5231,LIS,CNF
5232,LIS,EWR
5233,LIS,FOR
5234,LIS,LCG
5235,LIS,MPM
5236,LIS,NAT
5237,LIS,NCE
5238,LIS,OTP
5239,LIS,POA
5240,LIS,RAI
5241,LIS,RAK
5242,LIS,REC
5243,LIS,SID
5244,LIS,SXF
5245,LIS,TMS
5246,LIS,VCP
5247,LIS,VXE
5248,LIS,TUN
5249,LIS,LPL
5250,LIS,LTN
5251,NYM,OVS
5252,PFO,BRS
5253,PFO,LGW
5254,PFO,AMS
5255,PFO,BRU
5256,PFO,BHX
5257,PFO,EDI
5258,PFO,MAN
5259,PFO,STN
5260,PFO,KRK
5261,PFO,CHQ
5262,PFO,SOF
5263,PFO,GLA
5264,PFO,LBA
5265,PFO,NCL
5266,PFO,CRL
5267,PFO,GPA
5268,PFO,KUN
5269,PFO,NYO
5270,PFO,EMA
5271,PFO,LTN
5272,PUY,ARN
5273,PUY,OSL
5274,PUY,ZAD
5275,PUY,CGN
5276,PUY,DUB
5277,PUY,MAN
5278,PUY,BVA
5279,PUY,CRL
5280,PUY,HHN
5281,PUY,RYG
5282,PUY,STN
5283,PUY,ZAG
5284,ROV,BUD
5285,ROV,VOG
5286,ROV,SIP
5287,TBS,AMS
5288,TBS,CDG
5289,TBS,WAW
5290,TBS,KUT
5291,TBS,BGW
5292,TBS,EBL
5293,TBS,DNK
5294,UKK,KGF
5295,UKK,PLX
5296,UKK,SZI
5297,VAR,BRU
5298,VAR,BEG
5299,VAR,SOF
5300,VAR,LUX
5301,VAR,LTN
5302,VLC,BRS
5303,VLC,LPA
5304,VLC,TFS
5305,VLC,LGW
5306,VLC,AMS
5307,VLC,CMN
5308,VLC,BGY
5309,VLC,BLQ
5310,VLC,BRU
5311,VLC,TSF
5312,VLC,BIO
5313,VLC,BRI
5314,VLC,CDG
5315,VLC,DUB
5316,VLC,IBZ
5317,VLC,MAN
5318,VLC,PSA
5319,VLC,STN
5320,VLC,BVA
5321,VLC,OTP
5322,VLC,IEV
5323,VLC,MRS
5324,VLC,NTE
5325,VLC,SOF
5326,VLC,OPO
5327,VLC,ORY
5328,VLC,RTM
5329,VLC,MAH
5330,VLC,SVQ
5331,VLC,CIA
5332,VLC,CRL
5333,VLC,EMA
5334,VLC,HHN
5335,VLC,NRN
5336,VLC,SCQ
5337,VLC,SDR
5338,VLC,TRS
5339,VLC,EIN
5340,VLC,OVD
5341,VLC,TFN
5342,VLC,CLJ
5343,VLC,TSR
5344,VLC,LWO
5345,VRN,TFS
5346,VRN,LGW
5347,VRN,HAM
5348,VRN,OLB
5349,VRN,NAP
5350,VRN,AMS
5351,VRN,CGN
5352,VRN,BRI
5353,VRN,CAG
5354,VRN,CDG
5355,VRN,CTA
5356,VRN,DUB
5357,VRN,MAN
5358,VRN,PMO
5359,VRN,TIA
5360,VRN,FUE
5361,VRN,OTP
5362,BRU,ABJ
5363,BRU,OUA
5364,BRU,DKR
5365,BRU,COO
5366,BRU,LFW
5367,BRU,BOD
5368,BRU,BRS
5369,BRU,LPA
5370,BRU,TFS
5371,BRU,ARN
5372,BRU,OSL
5373,BRU,ORD
5374,BRU,ROB
5375,BRU,FNA
5376,BRU,DLA
5377,BRU,LGW
5378,BRU,YUL
5379,BRU,NBO
5380,BRU,HAM
5381,BRU,NAP
5382,BRU,ATL
5383,BRU,AMS
5384,BRU,NDR
5385,BRU,TNG
5386,BRU,CMN
5387,BRU,BLQ
5388,BRU,STR
5389,BRU,BOM
5390,BRU,DEL
5391,BRU,EWR
5392,BRU,YYZ
5393,BRU,LYS
5394,BRU,NTE
5395,BRU,PHL
5396,BRU,BJM
5397,BRU,KGL
5398,BRU,LAD
5399,BRU,EBB
5400,BRU,FIH
5401,BRU,JFK
5402,BRU,ALG
5403,BRU,AGA
5404,BRU,OUD
5405,BRU,RAK
5406,BRU,LIN
5407,BRU,BLL
5408,BRU,EMA
5409,BRU,NCL
5410,BRU,VNO
5411,BRU,DUB
5412,BRU,ORK
5413,BRU,CDG
5414,BRU,SOF
5415,BRU,KEF
5416,BRU,OPO
5417,BRU,TSF
5418,BRU,ACE
5419,BRU,CHQ
5420,BRU,DBV
5421,BRU,FNC
5422,BRU,IBZ
5423,BRU,JMK
5424,BRU,LDE
5425,BRU,LEI
5426,BRU,MAH
5427,BRU,REU
5428,BRU,ZTH
5429,BRU,FUE
5430,BRU,GRO
5431,BRU,JTR
5432,BRU,BIO
5433,BRU,CPH
5434,BRU,MXP
5435,BRU,SCQ
5436,BRU,VCE
5437,BRU,LJU
5438,BRU,BEG
5439,BRU,GDN
5440,BRU,WRO
5441,BRU,CTA
5442,BRU,HAJ
5443,BRU,IAD
5444,BRU,NSI
5445,BRU,WAW
5446,BRU,BSL
5447,BRU,BEY
5448,BRU,ZAG
5449,BRU,TLL
5450,BRU,ADB
5451,BRU,BJV
5452,BRU,OTP
5453,BRU,BHX
5454,BRU,BIA
5455,BRU,BMA
5456,BRU,BUD
5457,BRU,EDI
5458,BRU,FAO
5459,BRU,FLR
5460,BRU,GOT
5461,BRU,MAN
5462,BRU,MRS
5463,BRU,NCE
5464,BRU,PMO
5465,BRU,SVQ
5466,BRU,SXB
5467,BRU,TLS
5468,BRU,TRN
5469,BRU,AOE
5470,BRU,DJE
5471,BRU,MIR
5472,BRU,TUN
5473,BRU,SXF
5474,IAH,LIM
5475,IAH,BOG
5476,IAH,UIO
5477,IAH,GRU
5478,IAH,GIG
5479,IAH,ORD
5480,IAH,STL
5481,IAH,LOS
5482,IAH,YUL
5483,IAH,ATL
5484,IAH,FLL
5485,IAH,PBI
5486,IAH,RSW
5487,IAH,TPA
5488,IAH,MCO
5489,IAH,JAX
5490,IAH,PNS
5491,IAH,AMS
5492,IAH,BON
5493,IAH,ICN
5494,IAH,YVR
5495,IAH,LAS
5496,IAH,LAX
5497,IAH,DFW
5498,IAH,EZE
5499,IAH,MIA
5500,IAH,YEG
5501,IAH,YYC
5502,IAH,ACA
5503,IAH,MEX
5504,IAH,AGU
5505,IAH,CME
5506,IAH,CUN
5507,IAH,MTY
5508,IAH,CUU
5509,IAH,CZM
5510,IAH,GDL
5511,IAH,SAT
5512,IAH,SJD
5513,IAH,SNA
5514,IAH,GUA
5515,IAH,HUX
5516,IAH,MID
5517,IAH,OAX
5518,IAH,PVR
5519,IAH,SJO
5520,IAH,TAM
5521,IAH,TRC
5522,IAH,VER
5523,IAH,VSA
5524,IAH,ZIH
5525,IAH,ZLO
5526,IAH,CDG
5527,IAH,LIR
5528,IAH,MGA
5529,IAH,BZE
5530,IAH,SAP
5531,IAH,TGU
5532,IAH,RTB
5533,IAH,CCS
5534,IAH,CLT
5535,IAH,POS
5536,IAH,CRW
5537,IAH,CVG
5538,IAH,GSP
5539,IAH,LEX
5540,IAH,MSP
5541,IAH,TYS
5542,IAH,XNA
5543,IAH,DTW
5544,IAH,MSY
5545,IAH,LGA
5546,IAH,MEM
5547,IAH,BOS
5548,IAH,SJU
5549,IAH,PTY
5550,IAH,EWR
5551,IAH,YYZ
5552,IAH,PHL
5553,IAH,ABQ
5554,IAH,PHX
5555,IAH,AEX
5556,IAH,DCA
5557,IAH,AMA
5558,IAH,IAD
5559,IAH,AUS
5560,IAH,PIT
5561,IAH,BFL
5562,IAH,BHM
5563,IAH,BJX
5564,IAH,BNA
5565,IAH,PDX
5566,IAH,RIC
5567,IAH,SAN
5568,IAH,SEA
5569,IAH,BRO
5570,IAH,BTR
5571,IAH,BWI
5572,IAH,CAE
5573,IAH,CHS
5574,IAH,CLE
5575,IAH,CLL
5576,IAH,CMH
5577,IAH,DEN
5578,IAH,DSM
5579,IAH,GCM
5580,IAH,GPT
5581,IAH,HSV
5582,IAH,SAL
5583,IAH,SFO
5584,IAH,SLC
5585,IAH,VCT
5586,IAH,ACY
5587,IAH,COS
5588,IAH,CRP
5589,IAH,DAL
5590,IAH,DGO
5591,IAH,ELP
5592,IAH,GJT
5593,IAH,GRK
5594,IAH,GRR
5595,IAH,HNL
5596,IAH,HOB
5597,IAH,HRL
5598,IAH,ICT
5599,IAH,IND
5600,IAH,JAN
5601,IAH,LBB
5602,IAH,LCH
5603,IAH,LFT
5604,IAH,LIT
5605,IAH,LRD
5606,IAH,MAF
5607,IAH,MBJ
5608,IAH,MCI
5609,IAH,MFE
5610,IAH,MKE
5611,IAH,MLM
5612,IAH,MLU
5613,IAH,MOB
5614,IAH,NAS
5615,IAH,OKC
5616,IAH,OMA
5617,IAH,ONT
5618,IAH,ORF
5619,IAH,PBC
5620,IAH,PSP
5621,IAH,QRO
5622,IAH,RDU
5623,IAH,SAV
5624,IAH,SDF
5625,IAH,SHV
5626,IAH,SJC
5627,IAH,SLP
5628,IAH,SLW
5629,IAH,SMF
5630,IAH,TUL
5631,IAH,TUS
5632,IAH,TYR
5633,IAH,VPS
5634,SIN,MNL
5635,SIN,KLO
5636,SIN,JED
5637,SIN,DRW
5638,SIN,HAK
5639,SIN,HGH
5640,SIN,KUL
5641,SIN,PEN
5642,SIN,PER
5643,SIN,PNH
5644,SIN,REP
5645,SIN,RGN
5646,SIN,SGN
5647,SIN,SWA
5648,SIN,TPE
5649,SIN,CEB
5650,SIN,CRK
5651,SIN,ILO
5652,SIN,MAA
5653,SIN,KWE
5654,SIN,PVG
5655,SIN,BOM
5656,SIN,DEL
5657,SIN,BNE
5658,SIN,CAN
5659,SIN,CDG
5660,SIN,CCU
5661,SIN,ICN
5662,SIN,BKI
5663,SIN,KBR
5664,SIN,KCH
5665,SIN,LGK
5666,SIN,MYY
5667,SIN,TGG
5668,SIN,SYD
5669,SIN,DAC
5670,SIN,BWN
5671,SIN,CTU
5672,SIN,SZX
5673,SIN,KHH
5674,SIN,SUB
5675,SIN,CMB
5676,SIN,FOC
5677,SIN,XMN
5678,SIN,MEL
5679,SIN,ADL
5680,SIN,AKL
5681,SIN,CHC
5682,SIN,DMK
5683,SIN,KBV
5684,SIN,IPH
5685,SIN,KUA
5686,SIN,SZB
5687,SIN,BDO
5688,SIN,BPN
5689,SIN,CGK
5690,SIN,DPS
5691,SIN,JOG
5692,SIN,LOP
5693,SIN,MDC
5694,SIN,PKU
5695,SIN,PLM
5696,SIN,SOC
5697,SIN,SRG
5698,SIN,UPG
5699,SIN,TRZ
5700,SIN,RDN
5701,SIN,HND
5702,SIN,AMS
5703,SIN,BLR
5704,SIN,CJB
5705,SIN,CKG
5706,SIN,CNX
5707,SIN,COK
5708,SIN,CSX
5709,SIN,DAD
5710,SIN,DIL
5711,SIN,DVO
5712,SIN,HAN
5713,SIN,HYD
5714,SIN,KMG
5715,SIN,KTM
5716,SIN,TRV
5717,SIN,USM
5718,SIN,VTZ
5719,SIN,WUH
5720,SIN,NNG
5721,SIN,WUX
5722,SIN,FUK
5723,SIN,KIX
5724,SIN,NGO
5725,SIN,JNB
5726,SIN,POM
5727,SIN,VTE
5728,SIN,CPH
5729,SIN,AMD
5730,SIN,MLE
5731,SIN,MXP
5732,SIN,RUH
5733,SIN,HDY
5734,SIN,LJG
5735,SIN,MFM
5736,SIN,NGB
5737,SIN,NKG
5738,SIN,OOL
5739,SIN,TAO
5740,SIN,TSN
5741,FKB,LPA
5742,FKB,TFS
5743,FKB,HAM
5744,FKB,ZAD
5745,FKB,BRI
5746,FKB,CAG
5747,FKB,STN
5748,FKB,ACE
5749,FKB,CIA
5750,FKB,GRO
5751,FKB,OPO
5752,FKB,TPS
5753,LEJ,LPA
5754,LEJ,TFS
5755,LEJ,AMS
5756,LEJ,CGN
5757,LEJ,STR
5758,LEJ,BRE
5759,LEJ,CDG
5760,LEJ,ACE
5761,LEJ,FNC
5762,LEJ,FUE
5763,LEJ,AGA
5764,LEJ,DJE
5765,LEJ,STN
5766,NCE,BOD
5767,NCE,BRS
5768,NCE,ARN
5769,NCE,TRF
5770,NCE,OSL
5771,NCE,LGW
5772,NCE,YUL
5773,NCE,HAM
5774,NCE,OLB
5775,NCE,NAP
5776,NCE,AMS
5777,NCE,CMN
5778,NCE,CGN
5779,NCE,LYS
5780,NCE,TLS
5781,NCE,JFK
5782,NCE,BSL
5783,NCE,ALG
5784,NCE,BGO
5785,NCE,BHX
5786,NCE,BIA
5787,NCE,CDG
5788,NCE,CLY
5789,NCE,DUB
5790,NCE,EDI
5791,NCE,MAN
5792,NCE,BES
5793,NCE,BIQ
5794,NCE,CFE
5795,NCE,CFR
5796,NCE,ETZ
5797,NCE,RNS
5798,NCE,AJA
5799,NCE,FSC
5800,NCE,LIL
5801,NCE,NTE
5802,NCE,ORY
5803,NCE,SOU
5804,NCE,SXB
5805,NCE,VCE
5806,NCE,CZL
5807,NCE,RAK
5808,NCE,LCY
5809,NCE,CPH
5810,NCE,GOT
5811,NCE,TRD
5812,NCE,ORK
5813,NCE,SNN
5814,NCE,EIN
5815,NCE,RTM
5816,NCE,LUX
5817,NCE,WAW
5818,NCE,LBA
5819,NCE,TLL
5820,NCE,OTP
5821,NCE,LIG
5822,NCE,DJE
5823,NCE,MIR
5824,NCE,TUN
5825,NCE,BFS
5826,NCE,LPL
5827,NCE,LTN
5828,NCE,NCL
5829,NCE,STN
5830,NCE,SXF
5831,NCE,MCM
5832,TUN,ABJ
5833,TUN,OUA
5834,TUN,BKO
5835,TUN,DKR
5836,TUN,BOD
5837,TUN,YUL
5838,TUN,JED
5839,TUN,NAP
5840,TUN,AMS
5841,TUN,CMN
5842,TUN,BLQ
5843,TUN,CGN
5844,TUN,LYS
5845,TUN,TLS
5846,TUN,ALG
5847,TUN,BEG
5848,TUN,CDG
5849,TUN,MXP
5850,TUN,PMO
5851,TUN,BEN
5852,TUN,MRA
5853,TUN,TIP
5854,TUN,MRS
5855,TUN,MIR
5856,TUN,NTE
5857,TUN,LAQ
5858,TUN,SRX
5859,TUN,TOB
5860,TUN,BEY
5861,TUN,ORY
5862,TUN,KWI
5863,TUN,MED
5864,TUN,NKC
5865,TUN,ORN
5866,TUN,SXB
5867,TUN,VCE
5868,TUN,DJE
5869,TUN,GAE
5870,TUN,SFA
5871,TUN,TOE
5872,TUN,GAF
5873,LGW,BOD
5874,LGW,LPA
5875,LGW,TFS
5876,LGW,ARN
5877,LGW,TRF
5878,LGW,OSL
5879,LGW,FNA
5880,LGW,CMN
5881,LGW,TNG
5882,LGW,LAS
5883,LGW,MCO
5884,LGW,TPA
5885,LGW,SZG
5886,LGW,CTA
5887,LGW,PMO
5888,LGW,RAK
5889,LGW,ACE
5890,LGW,ALG
5891,LGW,AMS
5892,LGW,ANU
5893,LGW,BDA
5894,LGW,BGI
5895,LGW,BRI
5896,LGW,CUN
5897,LGW,DBV
5898,LGW,EDI
5899,LGW,FAO
5900,LGW,GLA
5901,LGW,JER
5902,LGW,KIN
5903,LGW,MLE
5904,LGW,MRU
5905,LGW,NAP
5906,LGW,NQY
5907,LGW,OLB
5908,LGW,PSA
5909,LGW,TIA
5910,LGW,TRN
5911,LGW,UVF
5912,LGW,VCE
5913,LGW,POS
5914,LGW,AAL
5915,LGW,AES
5916,LGW,BGO
5917,LGW,BUD
5918,LGW,CPH
5919,LGW,FUE
5920,LGW,GOT
5921,LGW,IBZ
5922,LGW,JTR
5923,LGW,SPU
5924,LGW,SVG
5925,LGW,TOS
5926,LGW,TRD
5927,LGW,BHD
5928,LGW,DUB
5929,LGW,NOC
5930,LGW,KEF
5931,LGW,KUN
5932,LGW,ORK
5933,LGW,SNN
5934,LGW,SVQ
5935,LGW,GCI
5936,LGW,FLR
5937,LGW,PDL
5938,LGW,ERF
5939,LGW,PRN
5940,LGW,DLM
5941,LGW,SSH
5942,LGW,ADB
5943,LGW,AGA
5944,LGW,BJV
5945,LGW,BVC
5946,LGW,FNC
5947,LGW,JMK
5948,LGW,CHQ
5949,LGW,MAH
5950,LGW,PUJ
5951,LGW,PVK
5952,LGW,SID
5953,LGW,ZTH
5954,LGW,OPO
5955,LGW,YUL
5956,LGW,YVR
5957,LGW,YYC
5958,LGW,YYZ
5959,LGW,ABZ
5960,LGW,AJA
5961,LGW,BFS
5962,LGW,BIA
5963,LGW,BLQ
5964,LGW,BSL
5965,LGW,CDG
5966,LGW,CGN
5967,LGW,EFL
5968,LGW,GIB
5969,LGW,HAM
5970,LGW,INN
5971,LGW,INV
5972,LGW,IOM
5973,LGW,KLX
5974,LGW,KRK
5975,LGW,LEI
5976,LGW,LIN
5977,LGW,LUX
5978,LGW,LYS
5979,LGW,MJV
5980,LGW,MPL
5981,LGW,MRS
5982,LGW,MXP
5983,LGW,NCL
5984,LGW,NTE
5985,LGW,OTP
5986,LGW,SCQ
5987,LGW,SOF
5988,LGW,SXB
5989,LGW,SXF
5990,LGW,TLL
5991,LGW,TLS
5992,LGW,ZAG
5993,LGW,HAV
5994,LGW,MBJ
5995,LGW,JED
5996,LGW,HME
5997,MAN,LPA
5998,MAN,TFS
5999,MAN,ARN
6000,MAN,OSL
6001,MAN,ORD
6002,MAN,JED
6003,MAN,HAM
6004,MAN,ZAD
6005,MAN,NAP
6006,MAN,ATL
6007,MAN,MCO
6008,MAN,AMS
6009,MAN,BGY
6010,MAN,BLQ
6011,MAN,CGN
6012,MAN,TLS
6013,MAN,YVR
6014,MAN,LAS
6015,MAN,JFK
6016,MAN,PUJ
6017,MAN,YYC
6018,MAN,CUN
6019,MAN,ISB
6020,MAN,BSL
6021,MAN,HAJ
6022,MAN,BGO
6023,MAN,BIO
6024,MAN,BRE
6025,MAN,BUD
6026,MAN,CDG
6027,MAN,CTA
6028,MAN,DBV
6029,MAN,DUB
6030,MAN,EDI
6031,MAN,FAO
6032,MAN,IBZ
6033,MAN,JMK
6034,MAN,JTR
6035,MAN,PHL
6036,MAN,NTE
6037,MAN,BLL
6038,MAN,GOT
6039,MAN,ABZ
6040,MAN,BHD
6041,MAN,EXT
6042,MAN,GLA
6043,MAN,INV
6044,MAN,IOM
6045,MAN,JER
6046,MAN,MXP
6047,MAN,NOC
6048,MAN,NQY
6049,MAN,NWI
6050,MAN,SOU
6051,MAN,WAT
6052,MAN,ACE
6053,MAN,BGI
6054,MAN,FUE
6055,MAN,MBJ
6056,MAN,UVF
6057,MAN,ZTH
6058,MAN,SVG
6059,MAN,ORK
6060,MAN,SNN
6061,MAN,KEF
6062,MAN,BVA
6063,MAN,BZR
6064,MAN,CIA
6065,MAN,CRL
6066,MAN,GDN
6067,MAN,GRO
6068,MAN,KRK
6069,MAN,MJV
6070,MAN,REU
6071,MAN,RYG
6072,MAN,RZE
6073,MAN,TLL
6074,MAN,TPS
6075,MAN,WMI
6076,MAN,GCI
6077,MAN,EWR
6078,MAN,TIP
6079,MAN,BJV
6080,MAN,DLM
6081,MAN,FNC
6082,MAN,MAH
6083,MAN,PSA
6084,MAN,SPU
6085,MAN,VCE
6086,MAN,LHE
6087,MAN,CPH
6088,MAN,HOG
6089,MAN,CCC
6090,MAN,SSH
6091,MAN,ADB
6092,MAN,AGA
6093,MAN,BVC
6094,MAN,LEI
6095,MAN,PVK
6096,MAN,RAK
6097,MAN,SID
6098,MAN,YYZ
6099,MAN,BFS
6100,MAN,SOF
6101,MAN,SXF
6102,MAN,IAD
6103,MAN,GIB
6104,CGN,LPA
6105,CGN,TFS
6106,CGN,ARN
6107,CGN,OSL
6108,CGN,DRS
6109,CGN,FDH
6110,CGN,HAM
6111,CGN,OLB
6112,CGN,ZAD
6113,CGN,NAP
6114,CGN,SZG
6115,CGN,AMS
6116,CGN,NDR
6117,CGN,BLQ
6118,CGN,ALG
6119,CGN,BIA
6120,CGN,BRI
6121,CGN,BUD
6122,CGN,CAG
6123,CGN,CLY
6124,CGN,CTA
6125,CGN,DBV
6126,CGN,DUB
6127,CGN,EDI
6128,CGN,FAO
6129,CGN,HDF
6130,CGN,IBZ
6131,CGN,JMK
6132,CGN,JTR
6133,CGN,KLU
6134,CGN,KVA
6135,CGN,MXP
6136,CGN,PMO
6137,CGN,PSA
6138,CGN,RAK
6139,CGN,RJK
6140,CGN,RLG
6141,CGN,SJJ
6142,CGN,SPU
6143,CGN,STN
6144,CGN,SUF
6145,CGN,VCE
6146,CGN,WAW
6147,CGN,XRY
6148,CGN,ZAG
6149,CGN,ACE
6150,CGN,FUE
6151,CGN,MAH
6152,CGN,BHX
6153,CGN,GRO
6154,CGN,IKA
6155,CGN,ESB
6156,CGN,BRN
6157,CGN,GDN
6158,CGN,KTW
6159,CGN,SKP
6160,CGN,IEV
6161,CGN,BVC
6162,CGN,FNC
6163,CGN,SID
6164,CGN,ADB
6165,KVD,NAJ
6166,CMB,JED
6167,CMB,KUL
6168,CMB,KMG
6169,CMB,PVG
6170,CMB,ICN
6171,CMB,DAC
6172,CMB,MCT
6173,CMB,DEL
6174,CMB,CDG
6175,CMB,CGK
6176,CMB,BLR
6177,CMB,BOM
6178,CMB,MAA
6179,CMB,COK
6180,CMB,TRV
6181,CMB,DMM
6182,CMB,KWI
6183,CMB,BAH
6184,CMB,MLE
6185,CMB,HRI
6186,CMB,KHI
6187,CMB,IXM
6188,CMB,RUH
6189,CMB,SEZ
6190,CMB,TRZ
6191,CMB,GAN
6192,CMB,GIU
6193,CMB,KCT
6194,DLM,BRS
6195,DLM,HAM
6196,DLM,AMS
6197,DLM,STR
6198,DLM,HAJ
6199,DLM,BHX
6200,DLM,EDI
6201,DLM,STN
6202,DLM,CWL
6203,DLM,SXF
6204,DLM,RTM
6205,DLM,EIN
6206,DLM,BLK
6207,DLM,EMA
6208,DLM,GLA
6209,DLM,LBA
6210,DLM,NCL
6211,DLM,BFS
6212,DLM,LTN
6213,DOK,KUT
6214,GOI,DEL
6215,GOI,AMD
6216,GOI,BLR
6217,GOI,BOM
6218,GOI,HYD
6219,GOI,MAA
6220,GOI,KWI
6221,GOI,PNQ
6222,IEV,FMM
6223,IEV,BGY
6224,IEV,TSF
6225,IEV,BUD
6226,IEV,DTM
6227,IEV,KTW
6228,IEV,OZH
6229,IEV,UDJ
6230,IEV,LTN
6231,IEV,GRO
6232,IEV,KUT
6233,IEV,VNO
6234,KGF,KZO
6235,MXP,DKR
6236,MXP,BDS
6237,MXP,BOD
6238,MXP,BRS
6239,MXP,TFS
6240,MXP,OSL
6241,MXP,GRU
6242,MXP,JED
6243,MXP,HAM
6244,MXP,OLB
6245,MXP,NAP
6246,MXP,AMS
6247,MXP,CMN
6248,MXP,LYS
6249,MXP,TLS
6250,MXP,PVG
6251,MXP,ICN
6252,MXP,MCT
6253,MXP,JFK
6254,MXP,MIA
6255,MXP,CUN
6256,MXP,HAV
6257,MXP,ISB
6258,MXP,STR
6259,MXP,ALG
6260,MXP,HAJ
6261,MXP,BEG
6262,MXP,BHX
6263,MXP,BIO
6264,MXP,BRI
6265,MXP,BUD
6266,MXP,CAG
6267,MXP,CDG
6268,MXP,CTA
6269,MXP,DUB
6270,MXP,EDI
6271,MXP,IBZ
6272,MXP,JMK
6273,MXP,NTE
6274,MXP,MRS
6275,MXP,TIA
6276,MXP,RAK
6277,MXP,BEY
6278,MXP,LUX
6279,MXP,OPO
6280,MXP,RUH
6281,MXP,SOF
6282,MXP,CYO
6283,MXP,HOG
6284,MXP,LRM
6285,MXP,FOR
6286,MXP,FUE
6287,MXP,MLE
6288,MXP,MRU
6289,MXP,SSH
6290,MXP,IKA
6291,MXP,LUZ
6292,MXP,EWR
6293,MXP,WAW
6294,MXP,LHE
6295,MXP,CPH
6296,MXP,AHO
6297,MXP,LTN
6298,MXP,PMO
6299,MXP,SUF
6300,MXP,SXF
6301,MXP,OTP
6302,PUJ,LIM
6303,PUJ,BOG
6304,PUJ,ORD
6305,PUJ,STL
6306,PUJ,YUL
6307,PUJ,YQB
6308,PUJ,ATL
6309,PUJ,FLL
6310,PUJ,AMS
6311,PUJ,LYS
6312,PUJ,TLS
6313,PUJ,ANU
6314,PUJ,SDQ
6315,PUJ,EZE
6316,PUJ,JFK
6317,PUJ,MIA
6318,PUJ,CLT
6319,PUJ,PHL
6320,PUJ,YYZ
6321,PUJ,CDG
6322,PUJ,BOS
6323,PUJ,SJU
6324,PUJ,PTY
6325,PUJ,CVG
6326,PUJ,DTW
6327,PUJ,PIT
6328,PUJ,CLE
6329,PUJ,BWI
6330,PUJ,MDW
6331,PUJ,CCS
6332,PUJ,SCL
6333,PUJ,POP
6334,PUJ,MBJ
6335,PUJ,NTE
6336,PUJ,MSP
6337,PUJ,YHZ
6338,PUJ,EWR
6339,PUJ,IAD
6340,SGN,MNL
6341,SGN,KIX
6342,SGN,TPE
6343,SGN,KUL
6344,SGN,PNH
6345,SGN,REP
6346,SGN,RGN
6347,SGN,NNG
