,source,target
2138,162,752
2139,162,759
2140,163,174
2141,163,747
2142,164,176
2143,164,372
2144,164,704
2145,164,759
2146,176,701
2147,176,400
2148,176,401
2149,176,841
2150,180,752
2151,174,173
2152,747,313
2153,747,521
2154,747,740
2155,747,750
2156,747,992
2157,747,825
2158,372,373
2159,704,703
2160,704,851
2161,670,257
2162,670,511
2163,670,515
2164,670,669
2165,670,664
2166,670,876
2167,173,659
2168,196,188
2169,196,191
2170,196,189
2171,196,198
2172,196,230
2173,196,305
2174,196,379
2175,196,642
2176,196,239
2177,196,1022
2178,247,237
2179,247,457
2180,247,336
2181,659,182
2182,659,635
2183,659,640
2184,659,646
2185,659,633
2186,659,692
2187,659,722
2188,659,695
2189,659,928
2190,170,169
2191,170,369
2192,170,678
2193,170,996
2194,479,478
2195,479,490
2196,479,548
2197,479,632
2198,479,957
2199,490,489
2200,490,548
2201,634,633
2202,634,664
2203,634,678
2204,634,750
2205,634,845
2206,634,808
2207,634,847
2208,634,931
2209,634,1001
2210,664,369
2211,664,678
2212,664,847
2213,664,850
2214,664,952
2215,664,694
2216,664,876
2217,664,925
2218,664,931
2219,664,965
2220,664,967
2221,664,993
2222,693,304
2223,693,692
2224,693,624
2225,731,283
2226,731,732
2227,731,993
2228,750,749
2229,750,845
2230,750,847
2231,750,821
2232,771,304
2233,771,548
2234,771,770
2235,771,772
2236,771,779
2237,169,705
2238,646,182
2239,646,642
2240,646,647
2241,646,692
2242,646,705
2243,646,722
2244,647,642
2245,647,650
2246,647,652
2247,647,722
2248,647,681
2249,647,817
2250,692,694
2251,695,640
2252,695,707
2253,695,701
2254,695,705
2255,695,899
2256,701,690
2257,843,740
2258,843,840
2259,843,842
2260,843,841
2261,843,848
2262,843,896
2263,283,284
2264,283,291
2265,283,296
2266,283,304
2267,283,742
2268,283,993
2269,356,355
2270,356,304
2271,356,345
2272,356,354
2273,356,358
2274,842,841
2275,842,839
2276,842,882
2277,842,918
2278,842,917
2279,904,871
2280,904,901
2281,904,547
2282,904,897
2283,904,902
2284,904,912
2285,904,918
2286,917,841
2287,917,912
2288,917,915
2289,917,847
2290,917,884
2291,917,906
2292,917,918
2293,917,919
2294,917,925
2295,917,938
2296,917,949
2297,918,735
2298,918,839
2299,918,912
2300,918,919
2301,918,956
2302,918,938
2303,738,737
2304,738,736
2305,738,739
2306,738,937
2307,755,754
2308,755,753
2309,755,775
2310,755,932
2311,182,285
2312,182,635
2313,182,722
2314,182,183
2315,285,190
2316,285,253
2317,285,286
2318,635,614
2319,635,625
2320,635,882
2321,722,305
2322,722,652
2323,722,720
2324,722,905
2325,722,924
2326,722,960
2327,722,726
2328,183,764
2329,764,740
2330,764,752
2331,764,754
2332,764,758
2333,764,761
2334,764,763
2335,764,640
2336,764,903
2337,188,240
2338,189,190
2339,189,198
2340,189,251
2341,209,210
2342,191,299
2343,191,307
2344,299,300
2345,299,301
2346,299,455
2347,299,681
2348,450,451
2349,450,453
2350,450,455
2351,450,456
2352,450,510
2353,450,538
2354,450,452
2355,450,465
2356,450,467
2357,453,683
2358,794,793
2359,794,792
2360,380,893
2361,198,197
2362,198,239
2363,198,259
2364,198,819
2365,198,279
2366,230,211
2367,230,231
2368,230,232
2369,230,233
2370,230,270
2371,230,364
2372,230,433
2373,230,363
2374,230,540
2375,230,542
2376,230,732
2377,305,303
2378,305,306
2379,305,650
2380,305,652
2381,305,857
2382,305,978
2383,305,980
2384,305,401
2385,379,378
2386,379,375
2387,379,377
2388,379,857
2389,642,267
2390,642,357
2391,642,301
2392,642,302
2393,642,309
2394,642,686
2395,642,707
2396,197,815
2397,239,236
2398,239,237
2399,239,378
2400,239,681
2401,239,732
2402,259,252
2403,259,257
2404,259,214
2405,259,215
2406,259,267
2407,259,315
2408,259,329
2409,259,266
2410,259,350
2411,819,820
2412,208,250
2413,208,584
2414,208,863
2415,210,250
2416,210,863
2417,210,212
2418,374,278
2419,374,375
2420,250,224
2421,250,252
2422,250,863
2423,257,258
2424,257,314
2425,257,349
2426,257,865
2427,561,494
2428,561,535
2429,561,558
2430,561,852
2431,561,901
2432,561,953
2433,561,589
2434,268,267
2435,268,355
2436,268,270
2437,243,223
2438,243,244
2439,215,216
2440,215,317
2441,267,238
2442,267,301
2443,267,302
2444,267,307
2445,267,309
2446,267,357
2447,267,358
2448,267,686
2449,863,437
2450,863,438
2451,863,668
2452,863,847
2453,863,865
2454,863,866
2455,211,212
2456,211,220
2457,212,263
2458,220,219
2459,220,214
2460,220,258
2461,220,262
2462,220,315
2463,220,351
2464,214,315
2465,349,325
2466,349,348
2467,349,797
2468,219,224
2469,219,251
2470,224,223
2471,224,251
2472,224,252
2473,224,312
2474,251,264
2475,251,265
2476,258,262
2477,262,263
2478,262,339
2479,262,720
2480,315,314
2481,315,313
2482,351,350
2483,385,386
2484,385,844
2485,385,846
2486,385,402
2487,385,404
2488,385,408
2489,385,422
2490,385,974
2491,677,471
2492,677,633
2493,677,669
2494,677,678
2495,677,851
2496,681,542
2497,681,679
2498,681,682
2499,681,686
2500,681,732
2501,732,236
2502,732,542
2503,732,679
2504,732,685
2505,732,742
2506,844,614
2507,844,633
2508,844,845
2509,844,846
2510,844,848
2511,844,853
2512,844,857
2513,844,914
2514,844,1002
2515,851,720
2516,851,852
2517,875,452
2518,875,496
2519,875,679
2520,875,853
2521,875,876
2522,875,877
2523,875,882
2524,875,1002
2525,252,253
2526,252,254
2527,252,286
2528,312,310
2529,312,313
2530,312,316
2531,320,319
2532,253,330
2533,457,452
2534,457,455
2535,457,454
2536,457,458
2537,457,463
2538,457,857
2539,457,537
2540,457,899
2541,231,392
2542,232,233
2543,232,236
2544,232,392
2545,232,1021
2546,232,254
2547,232,899
2548,270,269
2549,364,568
2550,433,430
2551,433,432
2552,392,342
2553,392,390
2554,392,393
2555,392,396
2556,392,429
2557,392,650
2558,392,394
2559,236,234
2560,236,679
2561,234,235
2562,234,254
2563,234,237
2564,234,238
2565,235,301
2566,235,303
2567,235,307
2568,254,237
2569,254,256
2570,254,318
2571,301,302
2572,301,307
2573,301,309
2574,301,303
2575,301,357
2576,303,304
2577,303,802
2578,303,307
2579,307,308
2580,307,317
2581,307,344
2582,307,371
2583,679,685
2584,679,686
2585,679,683
2586,679,959
2587,237,952
2588,952,856
2589,952,884
2590,952,885
2591,952,926
2592,952,949
2593,952,950
2594,952,951
2595,952,891
2596,952,946
2597,952,954
2598,952,958
2599,952,992
2600,952,965
2601,378,369
2602,263,336
2603,286,631
2604,286,644
2605,286,321
2606,256,354
2607,318,644
2608,354,355
2609,865,668
2610,329,327
2611,329,341
2612,339,338
2613,339,362
2614,339,720
2615,339,363
2616,720,331
2617,720,763
2618,720,775
2619,336,365
2620,302,300
2621,302,304
2622,302,306
2623,302,308
2624,302,309
2625,302,346
2626,302,355
2627,302,357
2628,302,358
2629,302,686
2630,309,273
2631,309,274
2632,309,357
2633,357,358
2634,686,300
2635,686,638
2636,686,687
2637,355,304
2638,355,344
2639,355,340
2640,355,348
2641,269,742
2642,411,410
2643,411,597
2644,411,413
2645,411,593
2646,736,735
2647,736,905
2648,273,274
2649,273,289
2650,273,539
2651,273,275
2652,273,279
2653,274,857
2654,274,276
2655,274,280
2656,274,300
2657,539,467
2658,539,530
2659,539,537
2660,539,538
2661,539,517
2662,539,540
2663,539,541
2664,539,543
2665,539,544
2666,539,546
2667,539,547
2668,539,551
2669,539,594
2670,539,683
2671,539,709
2672,539,710
2673,539,718
2674,857,316
2675,857,735
2676,857,846
2677,857,855
2678,857,424
2679,857,853
2680,857,858
2681,857,859
2682,857,873
2683,857,900
2684,275,276
2685,276,741
2686,741,280
2687,741,291
2688,741,760
2689,278,279
2690,278,280
2691,279,280
2692,615,548
2693,615,614
2694,615,630
2695,615,631
2696,615,638
2697,615,759
2698,615,884
2699,615,779
2700,615,883
2701,615,885
2702,284,294
2703,284,332
2704,284,638
2705,284,416
2706,291,292
2707,291,304
2708,291,742
2709,291,319
2710,296,295
2711,304,300
2712,304,306
2713,304,308
2714,304,458
2715,304,624
2716,304,993
2717,742,369
2718,742,650
2719,742,847
2720,993,369
2721,993,386
2722,993,847
2723,993,891
2724,993,995
2725,993,994
2726,993,996
2727,294,638
2728,294,300
2729,332,333
2730,638,300
2731,638,624
2732,638,877
2733,638,879
2734,638,884
2735,631,710
2736,631,781
2737,631,884
2738,300,458
2739,300,911
2740,458,564
2741,911,867
2742,911,896
2743,911,903
2744,911,912
2745,911,913
2746,911,920
2747,911,924
2748,911,948
2749,911,934
2750,911,1012
2751,306,668
2752,346,344
2753,346,347
2754,346,352
2755,802,801
2756,802,827
2757,624,548
2758,624,622
2759,624,779
2760,624,950
2761,650,323
2762,650,797
2763,652,814
2764,652,834
2765,978,882
2766,978,977
2767,980,979
2768,668,409
2769,668,667
2770,668,982
2771,668,974
2772,316,317
2773,317,344
2774,386,845
2775,386,847
2776,386,925
2777,386,419
2778,323,324
2779,324,459
2780,459,460
2781,459,467
2782,459,510
2783,459,511
2784,459,461
2785,327,326
2786,393,391
2787,330,331
2788,331,333
2789,331,614
2790,331,740
2791,331,758
2792,614,551
2793,614,775
2794,614,777
2795,614,882
2796,614,763
2797,614,780
2798,614,837
2799,740,758
2800,740,896
2801,740,970
2802,758,761
2803,758,788
2804,758,903
2805,365,366
2806,365,376
2807,365,377
2808,362,361
2809,362,363
2810,341,340
2811,341,343
2812,341,345
2813,341,360
2814,340,342
2815,342,343
2816,345,344
2817,345,360
2818,797,752
2819,797,763
2820,797,793
2821,797,796
2822,797,817
2823,797,820
2824,797,827
2825,797,943
2826,797,801
2827,797,822
2828,797,823
2829,352,353
2830,360,431
2831,360,435
2832,360,436
2833,431,429
2834,431,430
2835,431,435
2836,431,456
2837,431,438
2838,435,434
2839,435,430
2840,435,456
2841,436,434
2842,363,396
2843,363,432
2844,396,432
2845,432,390
2846,432,429
2847,432,430
2848,432,452
2849,568,429
2850,568,437
2851,876,521
2852,876,854
2853,876,792
2854,876,845
2855,876,877
2856,369,925
2857,369,931
2858,369,969
2859,369,996
2860,925,847
2861,925,906
2862,925,912
2863,925,915
2864,925,919
2865,925,924
2866,925,754
2867,925,933
2868,925,938
2869,925,965
2870,925,949
2871,931,678
2872,931,809
2873,931,930
2874,931,847
2875,931,969
2876,931,1001
2877,969,809
2878,969,835
2879,969,961
2880,969,965
2881,969,968
2882,969,499
2883,969,1010
2884,969,1001
2885,371,370
2886,371,856
2887,371,1020
2888,856,420
2889,856,421
2890,856,845
2891,856,849
2892,856,850
2893,856,855
2894,856,424
2895,856,854
2896,856,934
2897,1020,1012
2898,1020,1015
2899,1020,1017
2900,376,377
2901,384,383
2902,384,389
2903,384,840
2904,383,839
2905,839,494
2906,839,840
2907,839,885
2908,389,388
2909,840,468
2910,840,495
2911,840,466
2912,840,518
2913,840,883
2914,840,880
2915,840,902
2916,846,402
2917,846,404
2918,846,841
2919,846,422
2920,846,633
2921,846,749
2922,846,847
2923,846,848
2924,846,853
2925,846,882
2926,846,1002
2927,845,847
2928,845,854
2929,845,849
2930,845,858
2931,845,919
2932,845,1003
2933,847,678
2934,847,403
2935,847,841
2936,847,854
2937,847,877
2938,847,884
2939,847,915
2940,847,949
2941,847,996
2942,391,390
2943,390,429
2944,390,397
2945,429,430
2946,429,440
2947,429,454
2948,394,395
2949,399,398
2950,399,883
2951,398,402
2952,883,468
2953,883,495
2954,883,880
2955,883,882
2956,883,950
2957,400,401
2958,400,841
2959,400,403
2960,400,405
2961,841,852
2962,402,403
2963,403,884
2964,403,405
2965,884,882
2966,884,906
2967,884,915
2968,884,886
2969,404,405
2970,408,409
2971,410,592
2972,410,416
2973,592,412
2974,592,420
2975,592,422
2976,592,593
2977,592,609
2978,597,540
2979,597,593
2980,597,594
2981,597,538
2982,413,412
2983,413,416
2984,413,593
2985,413,595
2986,413,422
2987,412,420
2988,412,416
2989,412,419
2990,412,421
2991,420,419
2992,420,421
2993,416,417
2994,416,422
2995,416,427
2996,416,419
2997,593,419
2998,593,423
2999,593,595
3000,595,594
3001,422,419
3002,422,423
3003,422,424
3004,422,425
3005,422,609
3006,427,428
3007,419,418
3008,419,423
3009,419,421
3010,424,425
3011,424,609
3012,425,426
3013,425,609
3014,609,610
3015,430,440
3016,440,439
3017,440,441
3018,456,451
3019,456,455
3020,456,538
3021,456,540
3022,452,451
3023,452,454
3024,452,542
3025,438,437
3026,438,439
3027,441,442
3028,451,540
3029,455,537
3030,455,541
3031,455,467
3032,510,475
3033,510,491
3034,510,511
3035,510,530
3036,510,717
3037,510,867
3038,538,492
3039,538,537
3040,538,529
3041,538,540
3042,538,545
3043,538,682
3044,538,541
3045,537,467
3046,537,492
3047,537,530
3048,537,478
3049,537,541
3050,537,543
3051,537,547
3052,537,582
3053,537,632
3054,537,555
3055,537,718
3056,541,492
3057,541,540
3058,541,542
3059,541,544
3060,541,555
3061,541,970
3062,541,543
3063,540,503
3064,540,532
3065,540,542
3066,540,545
3067,540,550
3068,540,558
3069,540,717
3070,463,461
3071,463,496
3072,463,508
3073,463,526
3074,460,511
3075,467,461
3076,467,468
3077,467,491
3078,511,468
3079,511,493
3080,511,498
3081,511,462
3082,511,515
3083,511,860
3084,511,880
3085,461,462
3086,461,471
3087,461,526
3088,461,607
3089,461,468
3090,461,517
3091,461,710
3092,462,468
3093,462,493
3094,471,465
3095,471,473
3096,471,491
3097,471,545
3098,471,551
3099,471,607
3100,471,710
3101,471,780
3102,526,496
3103,526,517
3104,526,547
3105,496,491
3106,496,497
3107,496,498
3108,496,508
3109,496,547
3110,496,1004
3111,496,1005
3112,508,491
3113,508,578
3114,508,712
3115,465,466
3116,465,544
3117,468,518
3118,468,880
3119,491,489
3120,491,492
3121,491,493
3122,491,622
3123,491,988
3124,491,990
3125,491,536
3126,518,517
3127,518,564
3128,518,937
3129,683,684
3130,683,710
3131,683,927
3132,685,687
3133,685,1015
3134,476,475
3135,495,494
3136,495,493
3137,495,950
3138,495,873
3139,495,898
3140,495,954
3141,548,497
3142,548,547
3143,548,772
3144,548,776
3145,548,779
3146,753,752
3147,753,944
3148,753,763
3149,937,938
3150,937,947
3151,937,991
3152,950,949
3153,950,885
3154,473,478
3155,473,489
3156,473,690
3157,545,503
3158,545,544
3159,545,532
3160,545,859
3161,551,553
3162,599,598
3163,478,489
3164,478,547
3165,478,783
3166,478,785
3167,478,787
3168,475,867
3169,867,590
3170,547,555
3171,547,718
3172,547,783
3173,547,902
3174,783,777
3175,783,784
3176,783,785
3177,783,787
3178,783,945
3179,785,739
3180,785,773
3181,785,786
3182,785,787
3183,787,804
3184,787,813
3185,787,817
3186,787,943
3187,786,756
3188,493,498
3189,493,521
3190,493,897
3191,493,1006
3192,493,1010
3193,493,494
3194,497,499
3195,497,877
3196,497,1011
3197,503,505
3198,515,514
3199,515,854
3200,583,532
3201,583,582
3202,735,737
3203,632,558
3204,632,957
3205,632,953
3206,622,756
3207,622,882
3208,622,984
3209,988,958
3210,988,986
3211,988,987
3212,988,709
3213,988,710
3214,988,989
3215,990,958
3216,498,499
3217,498,559
3218,498,1006
3219,897,871
3220,897,895
3221,897,494
3222,897,898
3223,897,901
3224,897,963
3225,897,899
3226,897,902
3227,1006,1005
3228,1006,499
3229,1006,1004
3230,1006,1017
3231,1006,1011
3232,1006,1013
3233,1006,1019
3234,1010,560
3235,1010,926
3236,1010,965
3237,1010,1009
3238,1010,1011
3239,494,852
3240,494,953
3241,953,903
3242,953,951
3243,953,954
3244,953,960
3245,499,1011
3246,877,879
3247,877,927
3248,877,1001
3249,1011,1009
3250,559,513
3251,559,505
3252,559,560
3253,559,874
3254,775,763
3255,775,770
3256,775,752
3257,775,776
3258,775,777
3259,775,941
3260,775,943
3261,775,984
3262,775,991
3263,777,779
3264,777,951
3265,848,849
3266,848,850
3267,848,853
3268,779,778
3269,849,850
3270,849,854
3271,504,505
3272,504,512
3273,504,572
3274,504,574
3275,504,715
3276,504,553
3277,572,574
3278,572,579
3279,572,578
3280,572,581
3281,572,594
3282,605,543
3283,605,604
3284,605,603
3285,505,513
3286,505,553
3287,505,716
3288,512,513
3289,512,715
3290,512,1016
3291,574,576
3292,574,578
3293,574,579
3294,715,560
3295,715,716
3296,715,809
3297,715,1016
3298,513,516
3299,513,716
3300,530,582
3301,555,959
3302,555,718
3303,788,789
3304,788,959
3305,578,533
3306,578,581
3307,712,984
3308,712,756
3309,860,854
3310,860,859
3311,516,854
3312,517,900
3313,517,938
3314,888,858
3315,717,558
3316,717,718
3317,927,730
3318,927,926
3319,525,536
3320,525,1007
3321,525,1016
3322,1007,1008
3323,1016,1001
3324,558,542
3325,558,577
3326,532,859
3327,859,853
3328,859,874
3329,859,873
3330,533,589
3331,589,588
3332,589,590
3333,589,591
3334,589,594
3335,589,872
3336,589,899
3337,576,577
3338,543,544
3339,543,603
3340,682,542
3341,546,604
3342,546,773
3343,594,581
3344,594,598
3345,594,600
3346,594,601
3347,709,708
3348,709,760
3349,709,773
3350,709,774
3351,709,710
3352,709,711
3353,710,708
3354,710,780
3355,970,850
3356,970,971
3357,603,570
3358,603,573
3359,773,761
3360,773,705
3361,773,739
3362,773,770
3363,773,774
3364,773,814
3365,773,818
3366,718,959
3367,718,966
3368,902,754
3369,902,872
3370,902,895
3371,902,903
3372,776,781
3373,768,769
3374,554,579
3375,554,598
3376,579,580
3377,598,600
3378,959,945
3379,959,941
3380,959,960
3381,959,962
3382,959,964
3383,959,966
3384,560,716
3385,560,872
3386,560,809
3387,872,871
3388,872,591
3389,872,895
3390,872,899
3391,872,901
3392,872,955
3393,899,871
3394,899,748
3395,899,900
3396,899,951
3397,960,789
3398,960,891
3399,960,965
3400,960,967
3401,808,805
3402,808,825
3403,874,861
3404,901,871
3405,901,900
3406,901,855
3407,901,895
3408,564,789
3409,748,900
3410,748,894
3411,762,752
3412,762,894
3413,591,580
3414,591,590
3415,587,586
3416,587,588
3417,600,601
3418,600,711
3419,873,949
3420,626,625
3421,763,784
3422,763,832
3423,645,882
3424,645,756
3425,645,780
3426,759,754
3427,759,752
3428,759,756
3429,882,837
3430,882,885
3431,882,886
3432,882,914
3433,882,977
3434,962,924
3435,962,928
3436,962,963
3437,964,945
3438,964,941
3439,964,965
3440,964,966
3441,964,973
3442,973,974
3443,973,979
3444,919,912
3445,919,929
3446,961,903
3447,756,752
3448,756,780
3449,756,984
3450,984,941
3451,984,943
3452,957,958
3453,957,966
3454,957,991
3455,633,951
3456,633,749
3457,633,801
3458,951,914
3459,951,948
3460,678,996
3461,678,1001
3462,640,707
3463,640,945
3464,707,708
3465,945,754
3466,945,943
3467,945,941
3468,945,946
3469,945,947
3470,705,761
3471,705,774
3472,834,833
3473,834,836
3474,694,835
3475,820,817
3476,820,749
3477,820,821
3478,820,827
3479,825,821
3480,825,823
3481,825,832
3482,893,892
3483,893,894
3484,924,905
3485,924,914
3486,924,833
3487,924,928
3488,924,932
3489,850,854
3490,968,928
3491,968,930
3492,968,966
3493,968,1009
3494,982,981
3495,982,983
3496,965,942
3497,965,944
3498,965,946
3499,965,958
3500,965,967
3501,1002,1003
3502,703,858
3503,703,886
3504,858,854
3505,858,886
3506,761,760
3507,761,726
3508,761,903
3509,708,752
3510,708,711
3511,752,711
3512,752,986
3513,752,754
3514,752,760
3515,752,770
3516,752,774
3517,752,943
3518,760,770
3519,760,774
3520,760,892
3521,760,796
3522,760,986
3523,774,770
3524,711,1017
3525,711,987
3526,1017,1018
3527,966,967
3528,966,991
3529,905,906
3530,905,914
3531,905,907
3532,795,803
3533,725,726
3534,725,908
3535,726,907
3536,726,930
3537,908,907
3538,908,915
3539,814,812
3540,814,813
3541,814,818
3542,906,915
3543,938,933
3544,938,915
3545,958,954
3546,958,943
3547,958,992
3548,896,891
3549,896,895
3550,896,898
3551,896,903
3552,992,991
3553,900,855
3554,900,1012
3555,986,987
3556,944,943
3557,944,942
3558,754,933
3559,933,932
3560,932,780
3561,932,928
3562,932,934
3563,780,778
3564,780,781
3565,780,1012
3566,780,1015
3567,892,894
3568,903,948
3569,903,955
3570,903,1012
3571,991,947
3572,996,994
3573,941,942
3574,941,943
3575,941,994
3576,778,801
3577,778,813
3578,801,826
3579,801,994
3580,801,832
3581,813,812
3582,1012,948
3583,1012,855
3584,1012,935
3585,1012,1009
3586,804,805
3587,817,821
3588,817,822
3589,817,823
3590,817,827
3591,817,830
3592,793,796
3593,827,826
3594,827,994
3595,826,812
3596,826,833
3597,826,829
3598,826,994
3599,994,894
3600,994,829
3601,994,995
3602,805,812
3603,805,823
3604,823,822
3605,823,821
3606,823,829
3607,829,830
3608,833,835
3609,831,832
3610,831,835
3611,835,836
3612,836,963
3613,963,929
3614,837,914
3615,853,854
3616,853,855
3617,915,912
3618,915,914
3619,855,913
3620,913,934
3621,912,949
3622,949,948
3623,949,954
3624,914,916
3625,914,920
3626,977,976
3627,891,898
3628,948,1009
3629,955,956
3630,956,954
3631,929,928
3632,936,935
3633,946,967
3634,983,975
3635,999,998
3636,999,1001
3637,1001,1000
3638,1008,1013
3639,1018,1019
